w1,w2,mse_loss,l1_norm,l2_norm,reg,total_loss
-0.4433596134185791,-1.9021245241165161,9.760747909545898,2.4175782203674316,1.9965656995773315,1.2108683586120605,9.772856712341309
-0.40776827931404114,-1.8665790557861328,9.502696990966797,2.3454842567443848,1.9531117677688599,1.2008960247039795,9.514705657958984
-0.3726482689380646,-1.831506609916687,9.251458168029785,2.2743473052978516,1.910599946975708,1.190383791923523,9.263361930847168
-0.3379932641983032,-1.7969008684158325,9.006855010986328,2.2041549682617188,1.869032621383667,1.1793025732040405,9.018648147583008
-0.3037969470024109,-1.7627555131912231,8.768712043762207,2.1348941326141357,1.8284125328063965,1.1676217317581177,8.780387878417969
-0.2700531482696533,-1.7290643453598022,8.536853790283203,2.0665524005889893,1.7887424230575562,1.1553102731704712,8.548406600952148
-0.23675574362277985,-1.6958214044570923,8.311118125915527,1.9991174936294556,1.7500263452529907,1.1423356533050537,8.322541236877441
-0.20389869809150696,-1.6630204916000366,8.091341018676758,1.932577133178711,1.7122684717178345,1.1286647319793701,8.102627754211426
-0.17147605121135712,-1.6306557655334473,7.877365589141846,1.8669191598892212,1.6754735708236694,1.1142635345458984,7.888508319854736
-0.13948193192481995,-1.5987212657928467,7.66903829574585,1.8021317720413208,1.6396470069885254,1.0990973711013794,7.680029392242432
-0.10791054368019104,-1.5672112703323364,7.466208457946777,1.7382031679153442,1.6047943830490112,1.0831314325332642,7.477039813995361
-0.07675617933273315,-1.5361199378967285,7.268731117248535,1.675121784210205,1.5709220170974731,1.0663303136825562,7.279394626617432
-0.04601320996880531,-1.505441665649414,7.0764641761779785,1.6128761768341064,1.5380364656448364,1.0486592054367065,7.086950778961182
-0.01567607745528221,-1.4751708507537842,6.889270305633545,1.5514549016952515,1.506144642829895,1.0300836563110352,6.899570941925049
0.014260688796639442,-1.44530189037323,6.707015037536621,1.490846872329712,1.4752541780471802,1.010569453239441,6.71712064743042
0.0436641164124012,-1.4158306121826172,6.529566287994385,1.4595625400543213,1.445372223854065,1.0098177194595337,6.539664268493652
0.07267609983682632,-1.3867523670196533,6.357203483581543,1.459494709968567,1.4165037870407104,1.0303499698638916,6.367506980895996
0.10130201280117035,-1.3580620288848877,6.189397811889648,1.4594284296035767,1.388655424118042,1.0509651899337769,6.199907302856445
0.12954717874526978,-1.32975435256958,6.026026725769043,1.4593640565872192,1.36183500289917,1.0716159343719482,6.036742687225342
0.15741685032844543,-1.3018243312835693,5.866974830627441,1.459301471710205,1.3360497951507568,1.0922508239746094,5.877897262573242
0.18491622805595398,-1.2742668390274048,5.712124347686768,1.4592411518096924,1.3113071918487549,1.1128140687942505,5.723252296447754
0.21205046772956848,-1.2470769882202148,5.561365604400635,1.4591830968856812,1.2876139879226685,1.1332457065582275,5.57269811630249
0.23882463574409485,-1.220249891281128,5.4145894050598145,1.459127426147461,1.2649768590927124,1.1534814834594727,5.426124095916748
0.2652437686920166,-1.1937806606292725,5.271690368652344,1.4590744972229004,1.2434014081954956,1.1734541654586792,5.2834248542785645
0.2913128137588501,-1.1676645278930664,5.132564544677734,1.459024429321289,1.2228926420211792,1.1930928230285645,5.144495487213135
0.3170366585254669,-1.1418966054916382,4.997112274169922,1.4589773416519165,1.203454852104187,1.2123241424560547,5.009235382080078
0.34242013096809387,-1.1164722442626953,4.865235328674316,1.4589332342147827,1.1850907802581787,1.231073021888733,4.8775458335876465
0.367467999458313,-1.0913867950439453,4.736838340759277,1.4588923454284668,1.167802095413208,1.2492632865905762,4.749330997467041
