w1,w2,loss
0.7942864894866943,0.4252290725708008,1.08958101272583
0.8062002658843994,0.43714284896850586,1.0606132745742798
0.8179545998573303,0.44889718294143677,1.032415747642517
0.829551637172699,0.46049419045448303,1.0049678087234497
0.8409934639930725,0.47193601727485657,0.9782494902610779
0.8522821664810181,0.4832247197628021,0.9522417187690735
0.863419771194458,0.49436235427856445,0.9269253015518188
0.8744083642959595,0.5053509473800659,0.9022819399833679
0.8852499127388,0.5161924958229065,0.8782936334609985
0.8959463238716125,0.526888906955719,0.8549432754516602
0.9064996242523193,0.5374422073364258,0.8322136998176575
0.9169116616249084,0.5478542447090149,0.8100883960723877
0.9271844029426575,0.5581269860267639,0.7885512709617615
0.9373196363449097,0.5682622194290161,0.7675866484642029
0.9473192691802979,0.5782618522644043,0.7471795678138733
0.9571850299835205,0.588127613067627,0.7273148894309998
0.9669187664985657,0.5978613495826721,0.7079784870147705
0.9765222668647766,0.6074648499488831,0.6891561150550842
0.9859972596168518,0.6169398427009583,0.6708340644836426
0.995345413684845,0.6262879967689514,0.652999222278595
1.0045684576034546,0.635511040687561,0.6356385350227356
1.0136680603027344,0.6446107029914856,0.6187394261360168
1.0226459503173828,0.653588593006134,0.6022895574569702
1.031503677368164,0.6624463200569153,0.5862769484519958
1.0402429103851318,0.6711854934692383,0.5706901550292969
1.0488650798797607,0.679807722568512,0.5555176138877869
1.057371973991394,0.6883145570755005,0.540748655796051
1.0657650232315063,0.696707546710968,0.5263721942901611
1.0740456581115723,0.7049882411956787,0.512377917766571
1.0822155475616455,0.7131580710411072,0.4987557530403137
1.0902761220932007,0.7212185859680176,0.48549574613571167
1.0982288122177124,0.7291712164878845,0.47258833050727844
1.1060750484466553,0.7370174527168274,0.46002402901649475
1.113816261291504,0.744758665561676,0.44779375195503235
1.121453881263733,0.752396285533905,0.4358886778354645
1.128989338874817,0.7599316835403442,0.4242999851703644
1.136423945426941,0.7673662304878235,0.4130195379257202
1.14375901222229,0.7747012972831726,0.40203890204429626
1.1509959697723389,0.7819381952285767,0.39135029911994934
1.158136010169983,0.7890782356262207,0.38094577193260193
1.1651805639266968,0.7961227297782898,0.3708179295063019
1.172130823135376,0.803072988986969,0.3609592914581299
1.1789880990982056,0.8099302053451538,0.3513627350330353
1.185753583908081,0.8166956305503845,0.3420213460922241
1.192428469657898,0.8233705163002014,0.3329283595085144
1.1990140676498413,0.8299561142921448,0.3240770995616913
1.2055115699768066,0.8364535570144653,0.315461128950119
1.2119220495224,0.8428640365600586,0.3070742189884186
1.2182468175888062,0.8491887450218201,0.29891034960746765
1.2244869470596313,0.8554288148880005,0.29096344113349915
1.2306435108184814,0.8615853786468506,0.283227801322937
1.236717700958252,0.8676595687866211,0.27569788694381714
1.2427105903625488,0.873652458190918,0.268368124961853
1.248623251914978,0.8795651197433472,0.26123324036598206
1.2544567584991455,0.8853986859321594,0.25428810715675354
1.2602123022079468,0.8911541700363159,0.247527614235878
1.2658907175064087,0.8968326449394226,0.24094675481319427
1.2714931964874268,0.9024351239204407,0.2345409393310547
1.2770206928253174,0.9079626202583313,0.2283053994178772
1.282474160194397,0.9134161472320557,0.22223564982414246
1.2878546714782715,0.918796718120575,0.21632729470729828
1.2931631803512573,0.9241052269935608,0.21057599782943726
1.298400640487671,0.9293427467346191,0.2049776166677475
1.3035680055618286,0.9345101714134216,0.19952808320522308
1.3086662292480469,0.9396083950996399,0.19422340393066406
1.313696265220642,0.9446384310722351,0.189059779047966
1.3186589479446411,0.9496011137962341,0.18403340876102448
1.3235552310943604,0.9544973969459534,0.17914068698883057
1.3283859491348267,0.9593281745910645,0.17437805235385895
1.3331520557403564,0.9640942811965942,0.16974204778671265
1.3378543853759766,0.9687966108322144,0.16522927582263947
1.3424937725067139,0.9734359979629517,0.16083645820617676
1.3470710515975952,0.9780133366584778,0.15656046569347382
1.3515870571136475,0.9825294017791748,0.15239813923835754
1.356042742729187,0.9869850277900696,0.14834648370742798
1.3604387044906616,0.991381049156189,0.14440251886844635
1.3647758960723877,0.995718240737915,0.14056341350078583
1.3690550327301025,0.9999973773956299,0.13682635128498077
1.373276948928833,1.0042192935943604,0.13318867981433868
1.3774423599243164,1.0083847045898438,0.12964767217636108
1.38155198097229,1.0124943256378174,0.12620079517364502
1.3856066465377808,1.016548991203308,0.1228455901145935
1.3896069526672363,1.0205492973327637,0.11957957595586777
1.3935537338256836,1.024496078491211,0.11640046536922455
1.3974477052688599,1.0283900499343872,0.11330584436655045
1.4012895822525024,1.0322319269180298,0.11029350757598877
1.4050800800323486,1.036022424697876,0.10736125707626343
1.4088197946548462,1.0397621393203735,0.10450692474842072
1.4125094413757324,1.0434517860412598,0.10172850638628006
1.4161497354507446,1.047092080116272,0.09902399778366089
1.4197413921356201,1.0506837368011475,0.09639135748147964
1.423284888267517,1.0542272329330444,0.09382864087820053
1.4267810583114624,1.0577234029769897,0.09133414179086685
1.4302303791046143,1.0611727237701416,0.08890589326620102
1.43363356590271,1.0645759105682373,0.08654223382472992
1.4369912147521973,1.0679335594177246,0.08424142003059387
1.440303921699524,1.0712462663650513,0.08200174570083618
1.4435722827911377,1.074514627456665,0.0798216387629509
1.4467968940734863,1.0777392387390137,0.07769948989152908
1.4499783515930176,1.080920696258545,0.07563377171754837
1.4531172513961792,1.0840595960617065,0.07362297922372818
1.456214189529419,1.0871565341949463,0.07166562229394913
1.459269642829895,1.0902119874954224,0.0697602778673172
1.4622842073440552,1.0932265520095825,0.06790561228990555
1.4652583599090576,1.096200704574585,0.06610026955604553
1.4681928157806396,1.099135160446167,0.06434295326471329
1.47108793258667,1.1020302772521973,0.06263229995965958
1.4739443063735962,1.1048866510391235,0.060967158526182175
1.4767625331878662,1.1077048778533936,0.059346288442611694
1.4795429706573486,1.110485315322876,0.05776847526431084
1.4822862148284912,1.1132285594940186,0.056232646107673645
1.4849927425384521,1.1159350872039795,0.054737638682127
1.4876630306243896,1.118605375289917,0.05328238010406494
1.490297555923462,1.1212399005889893,0.051865819841623306
1.4928969144821167,1.123839259147644,0.050486933439970016
1.4954614639282227,1.12640380859375,0.04914466664195061
1.497991681098938,1.1289340257644653,0.04783808812499046
1.500488042831421,1.1314303874969482,0.04656625911593437
1.5029510259628296,1.133893370628357,0.04532824084162712
1.5053809881210327,1.13632333278656,0.04412312060594559
1.5077784061431885,1.1387207508087158,0.04295007139444351
1.510143756866455,1.1410861015319824,0.04180821403861046
