w1,w2,mse_loss,l1_norm,l2_norm,reg,total_loss
-0.4004637897014618,0.21025191247463226,3.4761979579925537,0.6107707023620605,0.46225810050964355,1.321276307106018,3.489410638809204
-0.3792881369590759,0.23138846457004547,3.3846347332000732,0.6107156872749329,0.4523020088672638,1.3502386808395386,3.398137092590332
-0.3583897054195404,0.2522619366645813,3.2954485416412354,0.6106765866279602,0.44429731369018555,1.3744773864746094,3.3091933727264404
-0.33776190876960754,0.2728763520717621,3.208569049835205,0.6106516122817993,0.4382684826850891,1.3933277130126953,3.2225022315979004
-0.3173982501029968,0.2932348847389221,3.123929977416992,0.6106382608413696,0.4342172145843506,1.406296730041504,3.1379928588867188
-0.2972925901412964,0.31333982944488525,3.0414681434631348,0.610633134841919,0.43212074041366577,1.4131076335906982,3.0555992126464844
-0.2774393558502197,0.33319273591041565,2.9611241817474365,0.6106324195861816,0.43193140625953674,1.41372549533844,2.9752614498138428
-0.25783365964889526,0.3527946174144745,2.8828442096710205,0.610632061958313,0.43357813358306885,1.4083553552627563,2.896927833557129
-0.2384713888168335,0.3721460700035095,2.806575298309326,0.6106282472610474,0.4369693696498871,1.397416591644287,2.820549488067627
-0.21934916079044342,0.39124760031700134,2.7322707176208496,0.610617458820343,0.4419969618320465,1.3814969062805176,2.7460856437683105
-0.20046424865722656,0.4100997745990753,2.659884452819824,0.610596776008606,0.44854068756103516,1.36129629611969,2.673497438430786
-0.18181447684764862,0.42870333790779114,2.5893731117248535,0.6105639934539795,0.45647314190864563,1.3375682830810547,2.6027488708496094
-0.16339805722236633,0.44705939292907715,2.5206947326660156,0.6105177998542786,0.4656641185283661,1.3110690116882324,2.5338053703308105
-0.14521344006061554,0.46516939997673035,2.453808069229126,0.6104574203491211,0.47598427534103394,1.2825158834457397,2.4666333198547363
-0.12725920975208282,0.4830351769924164,2.3886728286743164,0.6103828549385071,0.48730844259262085,1.2525595426559448,2.401198387145996
-0.10953395068645477,0.5006588697433472,2.3252480030059814,0.6102944016456604,0.49951764941215515,1.2217674255371094,2.337465763092041
-0.09203621745109558,0.5180429816246033,2.263493776321411,0.6101928353309631,0.5125007629394531,1.1906183958053589,2.275399923324585
-0.07476446032524109,0.5351901650428772,2.2033708095550537,0.6100791692733765,0.5261551141738892,1.1595044136047363,2.2149658203125
-0.057716984301805496,0.5521032810211182,2.144838571548462,0.6099545955657959,0.5403870940208435,1.1287363767623901,2.156126022338867
-0.04089197516441345,0.5687854290008545,2.087858200073242,0.6098202466964722,0.5551119446754456,1.0985536575317383,2.098843812942505
-0.024287480860948563,0.5852396488189697,2.0323903560638428,0.6096774339675903,0.5702534914016724,1.0691341161727905,2.043081760406494
-0.007901428267359734,0.601469099521637,1.9783966541290283,0.6095271110534668,0.5857434272766113,1.0406042337417603,1.9888026714324951
0.008268369361758232,0.6174769997596741,1.9258396625518799,0.6093705296516418,0.6015210151672363,1.0130494832992554,1.9359701871871948
0.02390037290751934,0.6332708597183228,1.8746808767318726,0.6257453560829163,0.6175323724746704,1.0132997035980225,1.884813904762268
0.03933146595954895,0.6488593220710754,1.8253824710845947,0.6571712493896484,0.6337217092514038,1.0370029211044312,1.8357524871826172
0.054563891142606735,0.6642444729804993,1.7773654460906982,0.6881908178329468,0.6500502824783325,1.0586732625961304,1.787952184677124
0.06959985196590424,0.6794284582138062,1.7305984497070312,0.7188083529472351,0.6664817929267883,1.0785115957260132,1.7413835525512695
0.08444155752658844,0.6944135427474976,1.6850502490997314,0.7490283250808716,0.6829839944839478,1.0966997146606445,1.6960172653198242
0.09909118711948395,0.7092019319534302,1.6406900882720947,0.7788550853729248,0.6995288133621216,1.113399624824524,1.6518241167068481
0.11355092376470566,0.7237959504127502,1.597488284111023,0.8082931041717529,0.7160910964012146,1.128757357597351,1.6087758541107178
0.12782293558120728,0.738197922706604,1.5554158687591553,0.8373468518257141,0.7326489090919495,1.1429033279418945,1.5668449401855469
0.1419093906879425,0.7524101138114929,1.5144436359405518,0.8660208582878113,0.7491828203201294,1.1559540033340454,1.526003122329712
0.15581245720386505,0.7664347887039185,1.474543809890747,0.8943195343017578,0.7656756639480591,1.168013572692871,1.4862239360809326
0.16953426599502563,0.7802743315696716,1.4356894493103027,0.9222472310066223,0.7821124196052551,1.179174780845642,1.4474811553955078
0.18307697772979736,0.7939310073852539,1.3978532552719116,0.9498085975646973,0.7984797358512878,1.1895211935043335,1.4097484350204468
0.19644272327423096,0.8074070811271667,1.3610093593597412,0.9770079851150513,0.814765989780426,1.1991270780563354,1.3730006217956543
0.20963363349437714,0.8207048773765564,1.3251322507858276,1.003849744796753,0.8309608101844788,1.2080590724945068,1.3372128009796143
0.22265180945396423,0.8338266611099243,1.2901967763900757,1.0303385257720947,0.8470553755760193,1.216376781463623,1.3023605346679688
0.23549936711788177,0.8467746376991272,1.256178855895996,1.056478500366211,0.8630415797233582,1.2241339683532715,1.2684202194213867
0.2481783926486969,0.8595510721206665,1.2230546474456787,1.0822739601135254,0.8789125680923462,1.231378436088562,1.2353684902191162
0.26069095730781555,0.8721582293510437,1.1908010244369507,1.107729434967041,0.8946622610092163,1.2381536960601807,1.203182578086853
0.2730391323566437,0.8845982551574707,1.1593953371047974,1.1328492164611816,0.9102855324745178,1.2444987297058105,1.1718403100967407
0.28522494435310364,0.8968732953071594,1.1288155317306519,1.157637357711792,0.925777792930603,1.2504483461380005,1.141319990158081
0.2972504496574402,0.9089855551719666,1.0990402698516846,1.1820982694625854,0.9411349296569824,1.2560348510742188,1.111600637435913
